,id_str,hashtags,urls,text,clean_text,created_at,lang,username,username_description,username_location,quote_count,reply_count,retweet_count,favorite_count,to_cache,sa_label,sa
11,1251064120809578497,"['coronavirus', 'infection', 'covid', 'coronavirus']",['https://twitter.com/i/web/status/1251064120809578497'],"Reduce your risk of #coronavirus #infection by following these instructions.

#Covid_19 #coronavirus #IndiaFightsCorona #StayHomeStaySafe
#VastraApp #Textile #Garment #Apparel #App https://t.co/j8pKg6xvGw",Reduce your risk of coronavirus infection by following these instructions Covid coronavirus IndiaFightsCorona StayHomeStaySafe VastraApp Textile Garment Apparel App,2020-04-17 08:25:04,en,Vastra App,Vastra App is an #app for #Apparel #Manufacturer #Traders #Resellers. VastraApp #ReduceWastage #OrganizeOperations & #IncreaseProfit for #ApparelIndustry,"Ahmadabad City, India",0,0,0,0,True,,
12,1249759528503128064,"['covid', 'patients']",['http://ow.ly/qhUe50zbGMd'],Coronavirus News: Mount Sinai app helps monitor #COVID-19 #patients at home. https://t.co/Oj3AndooSh https://t.co/WUuFz7PGHf,Coronavirus News Mount Sinai app helps monitor COVID patients at home,2020-04-13 18:01:05,en,Georgia Bio,"Georgia Bio is the private, non-profit association that promotes the life sciences industry and university research in Georgia.",Atlanta,0,0,0,0,True,,
13,1243333603620257792,['cnntownhall'],[],"#CNNTownHall are we seeing any data on younger kids under 18 years of age, coming down with Covid-19",CNNTownHall are we seeing any data on younger kids under years of age coming down with Covid,2020-03-27 00:26:45,en,PoppaDad,,Iowa,0,0,0,0,True,neutral,0.5
14,1246784992803459072,"['oncoalert', 'covid']",['https://twitter.com/i/web/status/1246784992803459072'],"#OncoAlert #COVID19 🦠 April 5th (cut-off April 3rd) data for Belgium 🇧🇪 by @sciensano :
- Total confirmed cases: 19 691 +1260 in last 24h  including           499 admitted
- Total deaths: 1447
- Total hospitalized: 8273
- Currently hospitalized in ICU: 1261
#Covid_19 #COVID19BE https://t.co/WdqMHqbBwQ",OncoAlert COVID April th cutoff April rd data for Belgium by sciensano Total confirmed cases in last h including admitted Total deaths Total hospitalized Currently hospitalized in ICU Covid COVIDBE,2020-04-05 13:01:21,en,"Philippe Aftimos, MD","Medical Oncologist, Clinical Trials Development Leader @JulesBordet #Brussels. Developmental therapeutics, #BreastCancer #PrecisionMedicine. Views are my own.","Brussels, BELGIUM",0,0,1,3,True,,
15,1245510853450964994,"['covid', 'infection', 'italy']","['https://doi.org/10.1101/2020.03.28.20046243', 'https://twitter.com/i/web/status/1245510853450964994']","🔝#COVID19 #Infection in #Italy: a statistical study of an abnormally severe disease
» https://t.co/euDI1z88Zz
Deceased data, the only ones estimated to be reliable enough, to predict the total № of infected people and the interval of time when the infection in Italy could stop. https://t.co/51iMsbk0Hy",COVID Infection in Italy a statistical study of an abnormally severe disease Deceased data the only ones estimated to be reliable enough to predict the total of infected people and the interval of time when the infection in Italy could stop,2020-04-02 00:38:22,en,Medical Science and Technology,"How Technological Disruption Changes Everything (HBS Professor Clayton Christensen, May 2001)",Italia,0,0,0,0,True,strongly_negative,0.09689999999999999
16,1248734538022498304,"['ebola', 'drcongo']",['https://twitter.com/i/web/status/1248734538022498304'],"Tragically, #Ebola resurged in #DRCongo .
The @WhiteHouse shld watch as the Congolese use test kits to contact-trace people the infected person was in touch with, tests them &amp; stops the chain of transmn.
You know, as we expected USG wld do for #COVID19.
https://t.co/fr9mVHe5Qs",Tragically Ebola resurged in DRCongo The WhiteHouse shld watch as the Congolese use test kits to contacttrace people the infected person was in touch with tests them amp stops the chain of transmn You know as we expected USG wld do for COVID,2020-04-10 22:08:08,en,Laurie Garrett,"Former Sr Fellow @CFR_org. Recipient of Pulitzer Prize, Polk (2Xs) and Peabody Awards. Author: IHeard theSirensScream, TheComingPlague, Ebola & BetrayalofTrust.","New York, NY",1,3,24,51,True,,
17,1250713075134672896,"['cancer', 'covid']",['https://twitter.com/i/web/status/1250713075134672896'],Comment: The UK Coronavirus Cancer Monitoring Project: protecting patients with #cancer in the era of #COVID19  @UKCORONACANCER https://t.co/dU8GcTIYus https://t.co/CkFG1epJte,Comment The UK Coronavirus Cancer Monitoring Project protecting patients with cancer in the era of COVID UKCORONACANCER,2020-04-16 09:10:08,en,The Lancet Oncology,"The Lancet Oncology is the global leader in clinical oncology publishing peer-reviewed research and reviews, comment, news, and Commissions. IF=35.386.","London, NYC, Beijing",0,0,1,1,True,,
18,1248755781601644544,"['coronavirus', 'nursinghomes']",['https://www.nbcnews.com/news/us-news/more-2-200-coronavirus-deaths-nursing-homes-federal-government-isn-n1181026'],"More than 2,200 #coronavirus deaths in #nursinghomes but federal government isn't tracking them https://t.co/6LrplvGI71",More than coronavirus deaths in nursinghomes but federal government isnt tracking them,2020-04-10 23:32:33,en,"Nora O'Brien, CEM","Disaster geek, #CEO @EngagePrepRecov, #iaemhealthcare Past Chair, #NAWBO, & #healthcare #emergencymgmt expert, #CMS EP Expert #allaboutthedoggies","Sacramento, CA",0,0,0,0,True,,
19,1245874873676726272,['cnntownhall'],['https://twitter.com/i/web/status/1245874873676726272'],"#CNNTownHall The current death rate for U.S. in 2020 is 8.880 deaths per 1000 people, a 1.12% increase from 2019. Only 2% of all deaths in the United States receive a autopsy. Are we accurately tracking the COVID-19 deaths?",CNNTownHall The current death rate for US in is deaths per people a increase from Only of all deaths in the United States receive a autopsy Are we accurately tracking the COVID deaths,2020-04-03 00:44:51,en,scott,,,0,0,0,0,True,weakly_positive,0.5258
20,1241713750320742401,"['covidiot', 'covid']",[],We cannot stop the #COVIDIOT unless we lock down all with army and police surveillance's! #COVIDー19,We cannot stop the COVIDIOT unless we lock down all with army and police surveillances COVIDー,2020-03-22 13:10:02,en,WhatsTodayNews,,,0,0,0,0,True,weakly_positive,0.61175
21,1244209878744383488,['mipasa'],"['https://www.unlock-bc.com/news/2020-03-29/mipasa-launches-to-fight-covid19-using-blockchain', 'https://twitter.com/i/web/status/1244209878744383488']",Mipasa launches to fight Covid19 using Blockchain https://t.co/zGUnugYaa0 #mipasa @WHO @HACERA_INC @TheUnboundedNet @IBMBlockchain @Microsoft #blockchain #privacy #covid19 #fight @WalidABZ,Mipasa launches to fight Covid using Blockchain mipasa WHO HACERAINC TheUnboundedNet IBMBlockchain Microsoft blockchain privacy covid fight WalidABZ,2020-03-29 10:28:46,en,Unlock,Blockchain #News Platform from #MENA region writing about #blockchain #government #cryptobusiness and #digitization,"Dubai, United Arab Emirates",0,0,1,0,True,,
22,1248633697873604613,['metoo'],['https://ift.tt/34qkGrP'],"Tarana Burke, founder of #MeToo movement, details partner's 'scary' coronavirus battle https://t.co/O8LVGb7Fac",Tarana Burke founder of MeToo movement details partners scary coronavirus battle,2020-04-10 15:27:26,en,Kinston Free Press,"Newspaper for Kinston, NC","Kinston, NC",0,0,0,0,True,,
23,1247564758481600512,"['drtedros', 'worldhealthorganization']",['https://twitter.com/i/web/status/1247564758481600512'],"This is what many have been alluding to.

The current representative •#DrTedros for the #WorldHealthOrganization is being questioned by many countries.
—“Had the better interests of the #Chinese and hid case data from other #nations in response to #Coronavirus.”—#CoronavirusUSA",This is what many have been alluding to The current representative DrTedros for the WorldHealthOrganization is being questioned by many countries Had the better interests of the Chinese and hid case data from other nations in response to Coronavirus CoronavirusUSA,2020-04-07 16:39:51,en,8}Anthony Voltaire{8,Justice always has two faces but one cause. [Politics/Global News/Freelance Services/YT/Music/Law] // 🔥✊✊MADE IN THE U.S.A✊✊🔥,"/ ☆ILLINOIS, USA☆ /",0,0,0,0,True,,
24,1243677691418574848,"['worldhealthorganization', 'ibm', 'oracle', 'blockchain', 'coronavirus', 'corona', 'data']",['https://www.coindesk.com/world-health-organization-teams-with-ibm-oracle-on-blockchain-based-coronavirus-data-hub?utm_source=dlvr.it&utm_medium=twitter'],"#WorldHealthOrganization Teams With #IBM, #Oracle on #Blockchain-Based #CoronaVirus #Corona #Data Hub https://t.co/1oCXpDoGoA",WorldHealthOrganization Teams With IBM Oracle on BlockchainBased CoronaVirus Corona Data Hub,2020-03-27 23:14:02,en,Saeed Valadbaygi,"Founder, Director, Editor, Influencer 🇨🇦#FinTech #5G #AI #SmartTrading #BigData #IoT #Blockchain #Crypto #CyberSecurity #FinancialRisk #ESG #SDG #Canada #Iran","Toronto, Ontario",0,0,0,0,True,,
25,1249673669045092352,"['coronavirus', 'carehomes']",['https://twitter.com/i/web/status/1249673669045092352'],"Half of #coronavirus deaths happen in #carehomes, data from EU suggests. Evidence from @AdelinaCoHe @ilpnetwork @LTCcovid @guardian https://t.co/fszV5OyaLe",Half of coronavirus deaths happen in carehomes data from EU suggests Evidence from AdelinaCoHe ilpnetwork LTCcovid guardian,2020-04-13 12:19:55,en,Care Policy and Evaluation Centre,"Leading research centre in long-term (social) care, mental health, developmental disability & other health issues to inform & influence global policy & practice",London School of Economics,2,2,11,12,True,,
26,1245978941808087041,"['resilience', 'covid', 'westmidlands']",['https://twitter.com/i/web/status/1245978941808087041'],I wrote a little bit about #resilience to the #COVIDー19 economic crisis and the #WestMidlands. Data is limited but we need to act now to minimise impact.,I wrote a little bit about resilience to the COVIDー economic crisis and the WestMidlands Data is limited but we need to act now to minimise impact,2020-04-03 07:38:23,en,Tasos Kitsos,Research Fellow @CityREDI. economic #resilience #entrepreneurship #impact analysis #digitaleconomies and others.,"West Midlands, England",0,0,4,13,True,negative,0.2706
27,1250072352685199363,"['oracle', 'covid']",['https://twitter.com/i/web/status/1250072352685199363'],"""Launching #Oracle’s #COVID19 Therapeutic app"" from 
@ZDNet. @OracleAPEX app dev framework is enabling drug treatment reporting app from design to national roll-out in US in barely two weeks.  https://t.co/7OoGWvoFbE

@oracleugs @OracleDevs #DBA @odtug @ioug #coronavirus @OATUG1 https://t.co/Ho0d5HS042",Launching Oracle s COVID Therapeutic app from ZDNet OracleAPEX app dev framework is enabling drug treatment reporting app from design to national rollout in US in barely two weeks oracleugs OracleDevs DBA odtug ioug coronavirus OATUG,2020-04-14 14:44:08,en,Rich Niemiec,#author #tech #database #bigdata #innovation #iot #robotics #AI #ml #deeplearning #nosql #cloud #machinelearning #oracle #aws @ioug @oatug1 @odtug @viscosityna,"Chicago, IL",0,0,0,0,True,,
28,1250167251228975104,['alert'],['https://twitter.com/i/web/status/1250167251228975104'],"#Alert 🚨

DKV (Deep Knowledge Venture), leading group in big data, AI &amp; healthcare has published data based on deep analysis of #COVID19 

High risk nations include:
Sri Lanka 🇱🇰
Bangladesh🇧🇩
India 🇮🇳

Maldives 🇲🇻 is far from safe.

@sunbrk
@Mihaarunews

https://t.co/DGxrlU5sAT https://t.co/dBlrl9GC5h",Alert DKV Deep Knowledge Venture leading group in big data AI amp healthcare has published data based on deep analysis of COVID High risk nations include Sri Lanka Bangladesh India Maldives is far from safe sunbrk Mihaarunews,2020-04-14 21:01:14,en,democracy101🎈#JusticeForAll,"The great thing about democracy is that it gives every voter a chance to do something stupid -Art Spander. 
So why not let us be well informed stupid",Jazeera Raajje,0,0,1,1,True,,
29,1244593061558181888,"['datavis', 'covid']",['https://twitter.com/i/web/status/1244593061558181888'],"Here is an interactive #datavis to explore the demographics of the confirmed #Covid_19 cases in Colombia. Click on the bars to filter the data. Updates daily with #OpenData from @INSColombia @Ministerio_TIC @MincienciasCo

https://t.co/kFehYCbFTG",Here is an interactive datavis to explore the demographics of the confirmed Covid cases in Colombia Click on the bars to filter the data Updates daily with OpenData from INSColombia MinisterioTIC MincienciasCo,2020-03-30 11:51:23,en,John A Guerra Gómez,"🇺🇸@duto_guerra 
Científico investigador en #dataviz y #a11y. Profesor @NU_BayArea, course cord. @BerkeleyISchool Cocreador @btactile @tweetometroco @duto_iris","Bogotá, Colombia",0,1,6,8,True,,
30,1241671702494535680,"['oncoalert', 'covid']",['https://twitter.com/i/web/status/1241671702494535680'],"#OncoAlert #COVID19 🦠 March 22nd (cut-off March 21th) data for Belgium 🇧🇪 by @sciensano :
- Total confirmed cases: 3401. +586 in last 24h including 355 admitted
- Total deaths: 75
- Total hospitalized: 1465
- Currently hospitalized in ICU: 290
#COVIDー19 #Covid_19 #COVID19BE https://t.co/rLy57wWFJQ",OncoAlert COVID March nd cutoff March th data for Belgium by sciensano Total confirmed cases in last h including admitted Total deaths Total hospitalized Currently hospitalized in ICU COVIDー Covid COVIDBE,2020-03-22 10:22:57,en,"Philippe Aftimos, MD","Medical Oncologist, Clinical Trials Development Leader @JulesBordet #Brussels. Developmental therapeutics, #BreastCancer #PrecisionMedicine. Views are my own.","Brussels, BELGIUM",0,0,4,9,True,weakly_positive,0.55135
31,1248501419436470272,['metoo'],['https://twitter.com/i/web/status/1248501419436470272'],"@cher Founder of the #MeToo movement, Tarana Burke gives her account of caring for her partner with COVID-19!!  ""Activist Tarana Burke shares her experience with the coronavirus""  https://t.co/dDOQf4YZ8n",cher Founder of the MeToo movement Tarana Burke gives her account of caring for her partner with COVID Activist Tarana Burke shares her experience with the coronavirus,2020-04-10 06:41:49,en,Betsy🌺 #CherCrew-She has my❤️,"If only our eyes saw souls instead of bodies, how very different our ideals of beauty would be. ❤️ ALWAYS LOOK FOR THE GOOD IN PEOPLE❤️","Cape Cod, MA",0,0,0,0,True,,
32,1250587593340866562,"['microsoft', 'companies', 'covid']",['https://hedgeaccordingly.com/2020/04/15/wall-street/ge-healthcare-and-microsoft-are-bringing-a-covid-19-patient-monitoring-tool-to-health-systems/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost'],GE Healthcare and #Microsoft are bringing a COVID-19 patient monitoring tool to health systems https://t.co/cANFcvU5V5 #companies #covid,GE Healthcare and Microsoft are bringing a COVID patient monitoring tool to health systems companies covid,2020-04-16 00:51:31,en,HEDGE accordingly📈,"A Decade of Business, Political, & Wall St. News & Analysis",,0,0,0,0,True,,
33,1240174453532868608,"['metoo', 'coronavirus', 'lockdownbe']",[],"... seriously, they went too far the #metoo movement. Can't we talk about it? #coronavirus #lockdownBE",seriously they went too far the metoo movement Cant we talk about it coronavirus lockdownBE,2020-03-18 07:13:25,en,Cédric Hananel 🚲,Green entrepreneur | Founder of @Arctik_eu | Communicate #EU #Sustainability #CircularEconomy | ʎlsnoᴉɹǝS #European | @UCLouvain_be & @BrandeisU | Technopolian,Brussels,0,0,0,0,True,,
34,1244376042673967104,"['tech', 'health', 'data', 'project']",['https://twitter.com/i/web/status/1244376042673967104'],"🔹#Tech giants and #health organizations are working on a blockchain-based #data hub.
🔹Called MiPasa, the #project will collect and verify data related to the #coronavirus.
🔹MiPasa is built on the Hyperledger Fabric #blockchain.

https://t.co/WPYJjURMvh",Tech giants and health organizations are working on a blockchainbased data hub Called MiPasa the project will collect and verify data related to the coronavirus MiPasa is built on the Hyperledger Fabric blockchain,2020-03-29 21:29:02,en,DAO Maker,"The new standard for blockchain-related marketing and consulting services.

Our Telegram: http://t.me/daomaker 
Our Medium: http://medium.com/daomaker",,1,0,16,19,True,neutral,0.5
35,1245160243446738944,['maddow'],['http://covid19.healthdata.org'],"COVID-19 - modeling 

Health data - cited on  #Maddow  https://t.co/lijgT4TjAI",COVID modeling Health data cited on Maddow,2020-04-01 01:25:10,en,✨Rey Skywalker ✨,✨Jedi • The Resistance • exFed 🇺🇸✨ Buddhist ✨#StillWithHer #SheWon #SaveOurDemocracy✨ ✨ Women’s Rights are Human Rights✨,Millennium Falcon ,0,0,0,0,True,neutral,0.5
36,1251061652780351493,"['covid', 'elderly']",['https://twitter.com/i/web/status/1251061652780351493'],#COVID19 disproportionately affects the #elderly. We have created an interactive visualisation using data from our 2017/18 #QualityofLife survey to better understand the elderly's lives in #Gauteng. See more here: https://t.co/V92klg2qQ4 #oldagegrant #coronavirus #pandemic https://t.co/o92G29F77c,COVID disproportionately affects the elderly We have created an interactive visualisation using data from our QualityofLife survey to better understand the elderlys lives in Gauteng See more here oldagegrant coronavirus pandemic,2020-04-17 08:15:16,en,GCRO,Research unit building data and analysis to inform city development in the Gauteng City-Region. #QualityOfLifeSurvey #GCROQoL18,Gauteng,0,0,0,1,True,,
37,1239994120598413314,"['coronavirus', 'coronaviruschallenge', 'coronavirustips', 'elderly', 'memorycare']",['https://twitter.com/i/web/status/1239994120598413314'],"#coronavirus #CoronaVirusChallenge #coronavirustips for the #elderly.
How I installed a camera in a #memorycare facility without entering the building.
1) Buy @ArloSmartHome baby camera:
(this is the one I bought) https://t.co/PVIeTnlmw6
2) Read the directions
3) Download the app",coronavirus CoronaVirusChallenge coronavirustips for the elderly How I installed a camera in a memorycare facility without entering the building Buy ArloSmartHome baby camera this is the one I bought Read the directions Download the app,2020-03-17 19:16:50,en,Gary Braden,"From living w/my dad in a rented trailer in a cornfield to #Software #Engineer.   
Joined @USArmy at 17.  
24L, #Veteran, Ft Bragg M60 Gunner/M16/AK47 Expert",#Longboarding ordinaire,0,1,0,0,True,,
38,1249038779182178304,"['testing', 'coronavirus', 'cancer']",['https://twitter.com/i/web/status/1249038779182178304'],"Very thought-provoking data. Without any pre-op #testing for #coronavirus elective surgery, even #cancer surgery is dangerous for the asymptomatic, prodromal  #COVID19 patient and they need to be appropriately consented. Mortality=20.5%
Thank you @FrancesWright15 @injurydr",Very thoughtprovoking data Without any preop testing for coronavirus elective surgery even cancer surgery is dangerous for the asymptomatic prodromal COVID patient and they need to be appropriately consented Mortality Thank you FrancesWright injurydr,2020-04-11 18:17:05,en,Marc Moncrieff,"Professor of Plastic Surgery & Skin Cancer Specialist. Research interests include #melanoma #skincancer #plasticsurgery 
Norwich City FC fan #ncfc #OTBC
#AVMO",Norfolk & Norwich Hospital,0,0,0,0,True,,
39,1244046324946829313,"['ibm', 'covid']",['https://www.linkedin.com/posts/ibm_covid19-activity-6648632531166072832-Mt3B'],"#IBM Offers Free Tools Based on Trusted Data to Track #COVID19 Cases on Your Phone and Online

https://t.co/EsBTFQwR1k",IBM Offers Free Tools Based on Trusted Data to Track COVID Cases on Your Phone and Online,2020-03-28 23:38:51,en,Bracho,"MBA, Industrial Engineer,  #IBM Mexico Intellectual Capital Team, Tennis lover 🎾 free spirit young heart🍃🌾Papantla💜
All tweets are personal",,0,0,0,0,True,,
40,1242953326788042752,"['ibm', 'weatherchannel', 'coronavirus', 'covid', 'data']",['https://twitter.com/i/web/status/1242953326788042752'],"The Hill | #IBM and the #WeatherChannel launch #coronavirus tracker.  
County-level #COVID19 #data is now available for your Chapter.
#BigData #PredictiveAnalytics #BDPA #BDPA2020 #BDPAfuture 
#WeAreTechLatino https://t.co/076nRyNbu5 https://t.co/L5tkZlYcou",The Hill IBM and the WeatherChannel launch coronavirus tracker Countylevel COVID data is now available for your Chapter BigData PredictiveAnalytics BDPA BDPA BDPAfuture WeAreTechLatino,2020-03-25 23:15:40,en,bdpatoday,► bdpatoday (https://t.co/275rqyWATb • ISSN 1946-1429) is a serial tech publication curated by BDPA Chapters (https://t.co/m1Xk5xeriE) with ICT Industry for corporate development.,"Washington, D.C.",0,0,0,0,True,,
41,1244115048458358784,"['all', 'media', 'coronavirus', 'patients']",['https://twitter.com/i/web/status/1244115048458358784'],"#all #media channels are showing different number of #coronavirus  
#patients. None taking updated data of #government.
#pm #modi pls instruct them",all media channels are showing different number of coronavirus patients None taking updated data of government pm modi pls instruct them,2020-03-29 04:11:56,en,Manoj Gupta,,"मानपाड़ा, ठाणे",0,0,0,0,True,,
42,1250459310972235777,"['video', 'monitoring', 'patients', 'covid']",['https://twitter.com/i/web/status/1250459310972235777'],"#Video #Monitoring of #Patients can play imp role in treating #Covid_19 Patient . Doctor can access the condition without Direct Interaction. Private hospitals like Medanta successfully saved 10 lives .
#CoronaWarriors 
@IMAIndiaOrg @imaagra @SNS_UP @snmcagra @UPGovt",Video Monitoring of Patients can play imp role in treating Covid Patient Doctor can access the condition without Direct Interaction Private hospitals like Medanta successfully saved lives CoronaWarriors IMAIndiaOrg imaagra SNSUP snmcagra UPGovt,2020-04-15 16:21:46,en,Dr RAMAN SHARMA,#JNV1988 Nationalist #Saffronage #kesari. #modernIndia #YogiAdityanath #Namo #reservation  #Education_for_All #uniformity_in_Education #Merge_Basic_Madhyamik,,0,0,0,0,True,,
43,1242252496334012416,['metoo'],[],covid-19 joined the #MeToo movement,covid joined the MeToo movement,2020-03-24 00:50:49,en,.json,"socially liberal, fiscally conservative",L'Americain,0,0,0,0,True,neutral,0.5
44,1242527367114833920,"['cancer', 'covid', 'covidncancer']",['https://twitter.com/i/web/status/1242527367114833920'],Hey #cancer docs! Have any of your patients been Dx'd  w/#COVID19? Join this BRAND NEW national #covid19ncancer registry. It's very easy to sign up and it's CRUCIAL to gather this data now! #COVID19 https://t.co/S0lAjJPkXi,Hey cancer docs Have any of your patients been Dxd wCOVID Join this BRAND NEW national covidncancer registry Its very easy to sign up and its CRUCIAL to gather this data now COVID,2020-03-24 19:03:04,en,Double Whammy,Everything was going great until this whole breast cancer thing.,Seattle,0,0,2,1,True,,
