,id_str,hashtags,urls,text,clean_text,created_at,lang,quote_count,reply_count,retweet_count,favorite_count,to_cache,sa_label,sa
12,1247457967189852160,"['bengali', 'westbengal', 'kolkata', 'murshidabad', 'birbhum', 'bardhaman', 'howrah', 'purulia', 'nadia', 'hooghly', 'bankura', 'paschim']",['https://twitter.com/i/web/status/1247457967189852160'],"#Bengali #WestBengal #Kolkata #Murshidabad #Birbhum #Bardhaman #howrah #Purulia #Nadia #Hooghly #Bankura #Paschim #Purva @BJP4Bengal #BJP4Bengal @RSSorg

 #tmcFREEbengal

Aarogya Setu app to fight against COVID19. Download and share 
For Android : 
https://t.co/THvKjgiZWk",Bengali WestBengal Kolkata Murshidabad Birbhum Bardhaman howrah Purulia Nadia Hooghly Bankura Paschim Purva BJPBengal BJPBengal RSSorg tmcFREEbengal Aarogya Setu app to fight against COVID Download and share For Android,2020-04-07 09:35:30,en,0,0,0,0,True,weakly_negative,0.44865
13,1248937215448592386,"['covid', 'westbengal']",['https://twitter.com/i/web/status/1248937215448592386'],"Horrific and very alarming!

The real #COVID19 death data of #WestBengal is being supressed. The number of announced #Coronavirus deaths is 5 while last rites of 16 were performed. 

@MamataOfficial you have to answer this.

#IndiaFightsCoronavirus #coronaupdatesindia https://t.co/UGQALo7ONd",Horrific and very alarming The real COVID death data of WestBengal is being supressed The number of announced Coronavirus deaths is while last rites of were performed MamataOfficial you have to answer this IndiaFightsCoronavirus coronaupdatesindia,2020-04-11 11:33:30,en,0,3,5,11,True,strongly_negative,0.06564999999999999
14,1249352551742361600,"['bengal', 'mamatabanerjee', 'bengal', 'corona', 'coronavirus']",['https://twitter.com/i/web/status/1249352551742361600'],"#Bengal CPM says #MamataBanerjee fooling people of #Bengal on #corona data.. #coronavirus deaths attributed to pre-existing illness like kidney heart diabetes etc..Advices her not to create a false sense of 'All is Well' &amp; to strictly enforce #lockdown..
https://t.co/W4N1SzDjX4",Bengal CPM says MamataBanerjee fooling people of Bengal on corona data coronavirus deaths attributed to preexisting illness like kidney heart diabetes etcAdvices her not to create a false sense of All is Well amp to strictly enforce lockdown,2020-04-12 15:03:54,en,0,0,0,0,True,weakly_negative,0.30765
15,1251754520536911872,"['bengali', 'westbengal', 'kolkata', 'murshidabad', 'birbhum', 'bardhaman', 'howrah', 'purulia', 'nadia', 'hooghly', 'bankura', 'paschim']",['https://twitter.com/i/web/status/1251754520536911872'],"#Bengali #WestBengal #Kolkata #Murshidabad #Birbhum #Bardhaman #howrah #Purulia #Nadia #Hooghly #Bankura #Paschim #Purva @BJP4Bengal #BJP4Bengal #SaveBengal

#StaySafeStayHome

Aarogya Setu app to fight against COVID19. Download and share 
For Android : 
https://t.co/THvKjgiZWk",Bengali WestBengal Kolkata Murshidabad Birbhum Bardhaman howrah Purulia Nadia Hooghly Bankura Paschim Purva BJPBengal BJPBengal SaveBengal StaySafeStayHome Aarogya Setu app to fight against COVID Download and share For Android,2020-04-19 06:08:28,en,0,0,0,0,True,weakly_negative,0.44865
16,1249881177390907392,['westbengal'],['https://twitter.com/i/web/status/1249881177390907392'],First of all thank you so much to the honorable CM of #WestBengal for you precious steps to fight against Covid-19 pandemic. Humble request to the @MamataOfficial  plz don't hide exact data about Covid-19 affected cases or else it would be a disaster for the people of #WestBengal,First of all thank you so much to the honorable CM of WestBengal for you precious steps to fight against Covid pandemic Humble request to the MamataOfficial plz dont hide exact data about Covid affected cases or else it would be a disaster for the people of WestBengal,2020-04-14 02:04:29,en,0,0,0,0,True,positive,0.7484999999999999
17,1247104635267166208,"['westbengal', 'covid']",['https://twitter.com/i/web/status/1247104635267166208'],Don't understand why #WestBengal government is hiding the real #Covid19 data. The official figures shown in the tracker are incorrect and confusing. @MamataOfficial @AITCofficial @wbdhfw https://t.co/ossA95vpBb,Dont understand why WestBengal government is hiding the real Covid data The official figures shown in the tracker are incorrect and confusing MamataOfficial AITCofficial wbdhfw,2020-04-06 10:11:29,en,0,0,0,0,True,negative,0.26165
18,1248081485577453570,['westbengal'],['https://ift.tt/2JLGBQE'],"Active Covid-19 cases 61, West Bengal CM raps Centre for disputing data - Times of India https://t.co/TStizAu7et #WestBengal",Active Covid cases West Bengal CM raps Centre for disputing data Times of India WestBengal,2020-04-09 02:53:09,en,0,0,0,0,True,neutral,0.5
19,1247056573878267906,"['bengal', 'covid']",['https://twitter.com/i/web/status/1247056573878267906'],"Except #Bengal all other states truthfully reporting #Covid_19 +ve &amp; death numbers,no conflict between State &amp; Central data..Below deaths also so far not officially acknowledged 
*****
Four patients in #WestBengal ‘die of co-morbidities’ https://t.co/87Hiip7cfO via @timesofindia",Except Bengal all other states truthfully reporting Covid ve amp death numbersno conflict between State amp Central dataBelow deaths also so far not officially acknowledged Four patients in WestBengal die of comorbidities via timesofindia,2020-04-06 07:00:31,en,0,0,0,0,True,strongly_negative,0.09899999999999998
20,1249614226898874368,"['kolkata', 'bengal']",['https://twitter.com/i/web/status/1249614226898874368'],"This is the Facebook post of a Nephrologist of Bellevue Clinic of #Kolkata,#Bengal.He has accused that #MamataBanerjee has suppressed the figures and data,forcing the doctors not to write proper diagnosis.#BengalFightsCorona,@TheUntamedFire,@deyr74,@Akshaysinghel,@warrior_bengal https://t.co/FIBhFvJLVj",This is the Facebook post of a Nephrologist of Bellevue Clinic of KolkataBengalHe has accused that MamataBanerjee has suppressed the figures and dataforcing the doctors not to write proper diagnosisBengalFightsCoronaTheUntamedFiredeyrAkshaysinghelwarriorbengal,2020-04-13 08:23:43,en,0,0,1,1,True,weakly_negative,0.352
21,1250315951267909632,"['crimehasnogender', 'woman', 'teacher', 'kolkata']",['https://twitter.com/i/web/status/1250315951267909632'],"#CrimeHasNoGender
#Woman
#Teacher arrested for Facebook post on Covid-19 +ve doctor in #Kolkata https://t.co/0OSdy2cQaS    Use the TOI app to get Breaking news and headlines. Download now: https://t.co/JZKdM8NCc8  @sharmarekha @MinistryWCD @PIB_India",CrimeHasNoGender Woman Teacher arrested for Facebook post on Covid ve doctor in Kolkata Use the TOI app to get Breaking news and headlines Download now sharmarekha MinistryWCD PIBIndia,2020-04-15 06:52:07,en,0,0,1,0,True,negative,0.26165
22,1249423762845356032,"['bengali', 'westbengal', 'kolkata', 'murshidabad', 'birbhum', 'bardhaman', 'howrah', 'purulia', 'nadia', 'hooghly', 'bankura', 'paschim']",['https://twitter.com/i/web/status/1249423762845356032'],"#Bengali #WestBengal #Kolkata #Murshidabad #Birbhum #Bardhaman #howrah #Purulia #Nadia #Hooghly #Bankura #Paschim #Purva @BJP4Bengal #BJP4Bengal

 #tmcFREEbengal

Aarogya Setu app to fight against COVID19. Download and share 
For Android : 
https://t.co/THvKjgiZWk",Bengali WestBengal Kolkata Murshidabad Birbhum Bardhaman howrah Purulia Nadia Hooghly Bankura Paschim Purva BJPBengal BJPBengal tmcFREEbengal Aarogya Setu app to fight against COVID Download and share For Android,2020-04-12 19:46:52,en,0,0,0,0,True,weakly_negative,0.44865
23,1249000032201662465,['westbengal'],['https://twitter.com/i/web/status/1249000032201662465'],"#WestBengal Doctors Forum has raised crucial questions,especially on the need for outmost transparency on the fight against #COVID19:  strict patient containment, segregation of suspected patients, transparency of all data collected"" #IndiaFightsCorona 

https://t.co/h2gwyD2J5L https://t.co/RIAY3TA2dV",WestBengal Doctors Forum has raised crucial questionsespecially on the need for outmost transparency on the fight against COVID strict patient containment segregation of suspected patients transparency of all data collected IndiaFightsCorona,2020-04-11 15:43:07,en,0,0,2,4,True,negative,0.22885
24,1250234194250420225,['westbengal'],['https://twitter.com/i/web/status/1250234194250420225'],"7.5kits distributed, 3081 tests done till 14.4.20 in #WestBengal . The number of tests have increased from 50s/60s in late March to 270s/280s in last two days. #BengalFightsCorona #CoronaUpdatesInIndia #Bengal #COVID19 #data https://t.co/54U6iJzPtj",kits distributed tests done till in WestBengal The number of tests have increased from ss in late March to ss in last two days BengalFightsCorona CoronaUpdatesInIndia Bengal COVID data,2020-04-15 01:27:14,en,0,0,0,0,True,weakly_positive,0.67
25,1248228632675287040,['kolkata'],['https://twitter.com/i/web/status/1248228632675287040'],"#Kolkata Municipal Corporation to visit every home in the city to seek out anyone suffering from fever and detect any silent Covid-19 carrier. Community surveillance is essential, say experts.
https://t.co/3m892TJ0GN
#BengalFightsCorona #covidindia",Kolkata Municipal Corporation to visit every home in the city to seek out anyone suffering from fever and detect any silent Covid carrier Community surveillance is essential say experts BengalFightsCorona covidindia,2020-04-09 12:37:51,en,0,0,0,0,True,negative,0.26165
26,1244280878240428033,"['kolkata', 'covid']",['https://twitter.com/i/web/status/1244280878240428033'],"A Colonel (Dr) in #Kolkata.
and a JCO in Dehradun
of @adgpi have tested positive for #COVID19 today.  
Both had a travel history in first /second week of March. 
Army has done the necessary contact tracing &amp; identified people have been put under quarantine . https://t.co/9On3d56bNc",A Colonel Dr in Kolkata and a JCO in Dehradun of adgpi have tested positive for COVID today Both had a travel history in first second week of March Army has done the necessary contact tracing amp identified people have been put under quarantine,2020-03-29 15:10:53,en,0,0,0,0,True,positive,0.7787
27,1247641279728472065,"['bengal', 'tabligijamati', 'rohingyas']",['https://twitter.com/i/web/status/1247641279728472065'],"This is Why 
👉#Bengal is the safest place for #TabligiJamati &amp; #Rohingyas 
👉Mamta is asking officials not to co operate with GOI
👉Irregular Health Bulletins
👉 Manipulation of #COVID19 data
@HMOIndia @PIB_India 
 https://t.co/ocGkmL7zHf
#TablighiJamaat #crackdownontablighis",This is Why Bengal is the safest place for TabligiJamati amp Rohingyas Mamta is asking officials not to co operate with GOI Irregular Health Bulletins Manipulation of COVID data HMOIndia PIBIndia TablighiJamaat crackdownontablighis,2020-04-07 21:43:55,en,0,0,0,0,True,weakly_positive,0.5640000000000001
28,1247184670531268609,"['bengali', 'westbengal', 'kolkata', 'murshidabad', 'birbhum', 'bardhaman', 'howrah', 'purulia', 'nadia', 'hooghly', 'bankura', 'paschim']",['https://twitter.com/i/web/status/1247184670531268609'],"#Bengali #WestBengal #Kolkata #Murshidabad #Birbhum #Bardhaman #howrah #Purulia #Nadia #Hooghly #Bankura #Paschim #Purva @BJP4Bengal #BJP4Bengal #RSSfightsCorona
Aarogya Setu app to fight against COVID19. Download and share it using this link Android : 
https://t.co/THvKjgiZWk",Bengali WestBengal Kolkata Murshidabad Birbhum Bardhaman howrah Purulia Nadia Hooghly Bankura Paschim Purva BJPBengal BJPBengal RSSfightsCorona Aarogya Setu app to fight against COVID Download and share it using this link Android,2020-04-06 15:29:31,en,0,0,0,0,True,weakly_negative,0.44865
29,1248557877066752003,"['bengali', 'westbengal', 'kolkata', 'murshidabad', 'birbhum', 'bardhaman', 'howrah', 'purulia', 'nadia', 'hooghly', 'bankura', 'paschim']",['https://twitter.com/i/web/status/1248557877066752003'],"#Bengali #WestBengal #Kolkata #Murshidabad #Birbhum #Bardhaman #howrah #Purulia #Nadia #Hooghly #Bankura #Paschim #Purva @BJP4Bengal #BJP4Bengal

 #tmcFREEbengal

Aarogya Setu app to fight against COVID19. Download and share 
For Android : 
https://t.co/THvKjgiZWk",Bengali WestBengal Kolkata Murshidabad Birbhum Bardhaman howrah Purulia Nadia Hooghly Bankura Paschim Purva BJPBengal BJPBengal tmcFREEbengal Aarogya Setu app to fight against COVID Download and share For Android,2020-04-10 10:26:09,en,0,0,0,0,True,weakly_negative,0.44865
30,1246806914434031623,"['bengali', 'westbengal', 'kolkata', 'murshidabad', 'birbhum', 'bardhaman', 'howrah', 'purulia', 'nadia', 'hooghly', 'bankura', 'paschim']",['https://twitter.com/i/web/status/1246806914434031623'],"#Bengali #WestBengal #Kolkata #Murshidabad #Birbhum #Bardhaman #howrah #Purulia #Nadia #Hooghly #Bankura #Paschim #Purva @BJP4Bengal #BJP4Bengal #9pm9minute
Aarogya Setu app to fight against COVID19. Download and share it using this link Android : 
https://t.co/THvKjgiZWk",Bengali WestBengal Kolkata Murshidabad Birbhum Bardhaman howrah Purulia Nadia Hooghly Bankura Paschim Purva BJPBengal BJPBengal pmminute Aarogya Setu app to fight against COVID Download and share it using this link Android,2020-04-05 14:28:27,en,0,0,0,0,True,weakly_negative,0.44865
31,1245256216286072833,"['covid', 'westbengal']",['https://twitter.com/i/web/status/1245256216286072833'],"No. of #COVID19 patient may b not as high n #WestBengal as compared 2 some oder states. Bigger worry is high mortality rate, 6 out of 27 infected died.
This s an alarming data,
Isn't d lack of proper medical facilities in #Bengal is the main reason? 
@MamataOfficial @MoHFW_INDIA https://t.co/RyskfQ3kqx",No of COVID patient may b not as high n WestBengal as compared some oder states Bigger worry is high mortality rate out of infected died This s an alarming data Isnt d lack of proper medical facilities in Bengal is the main reason MamataOfficial MoHFWINDIA,2020-04-01 07:46:32,en,2,1,1,1,True,strongly_negative,0.056499999999999995
32,1244278516213940226,"['kolkata', 'dehradun', 'covid']",['https://twitter.com/i/web/status/1244278516213940226'],"Colonel (Doc) in #Kolkata &amp; JCO in #Dehradun tested +ve for #Covid_19 today
~Had history of travel in first /second week. 
~Necessary contact tracing done and identified persons quarantined
~Affected two persons are keeping good health and stable
#IndianArmy",Colonel Doc in Kolkata amp JCO in Dehradun tested ve for Covid today Had history of travel in first second week Necessary contact tracing done and identified persons quarantined Affected two persons are keeping good health and stable IndianArmy,2020-03-29 15:01:30,en,2,1,5,24,True,positive,0.77115
33,1246810131628621824,"['momota', 'didi', 'covid', 'bengal']",['https://twitter.com/i/web/status/1246810131628621824'],"Respected Bhadralok

Is it true that #Momota #Didi has stopped sharing #COVID19 data from #Bengal ?

Can you please tell me why ? Serious question. 

Yours in anticipation etc. etc.
#ChinaVirus",Respected Bhadralok Is it true that Momota Didi has stopped sharing COVID data from Bengal Can you please tell me why Serious question Yours in anticipation etc etc ChinaVirus,2020-04-05 14:41:14,en,0,0,2,2,True,strongly_positive,0.92405
34,1248937329160409088,['westbengal'],['https://twitter.com/i/web/status/1248937329160409088'],"#WestBengal update ! 

Date - 11/4/2020

Active cases - 95
Recoveries - 16*
Death due to covid19 - 5*
Death due to other comorbidity factors - 4*

Total Cases - 120

* = Old Data, current stats not available.",WestBengal update Date Active cases Recoveries Death due to covid Death due to other comorbidity factors Total Cases Old Data current stats not available,2020-04-11 11:33:58,en,0,2,4,13,True,strongly_negative,0.13655
35,1250344359410544647,"['kolkata', 'bengalfightscorona', 'lockdownextended', 'covid']",['https://freevoiceindia.in/2020/04/15/kolkata-municipal-corporation-to-use-drones-for-surveillance/'],"#Kolkata Municipal Corporation to use drones for surveillance #BengalFightsCorona #LockdownExtended #Covid19 

https://t.co/yQJO6mq7UK",Kolkata Municipal Corporation to use drones for surveillance BengalFightsCorona LockdownExtended Covid,2020-04-15 08:45:00,en,0,0,0,0,True,neutral,0.5
36,1250688408348811266,['westbengal'],['https://twitter.com/i/web/status/1250688408348811266'],"GOI's identified RED, ORANGE &amp; GREEN ZONES of #WestBengal based on data published by @wbdhfw.Unfortunately, @wbdhfw is not providing personal details &amp; district location of WB #Covid_19 patients.Hence, GOI's identified hotspots of WB r probably not comprehensive. @MoHFW_INDIA",GOIs identified RED ORANGE amp GREEN ZONES of WestBengal based on data published by wbdhfwUnfortunately wbdhfw is not providing personal details amp district location of WB Covid patientsHence GOIs identified hotspots of WB r probably not comprehensive MoHFWINDIA,2020-04-16 07:32:07,en,0,0,0,0,True,weakly_negative,0.40615
37,1248197565612544001,['westbengal'],['https://twitter.com/i/web/status/1248197565612544001'],"West Bengal government sets up data analysis cell to contain coronavirus COVID-19 pandemic

#WestBengal #CoronaUpdatesInIndia #COVID2019india #MamataBanerjee 

Read More-https://t.co/4eerM3wTWu https://t.co/oteR9XwppN",West Bengal government sets up data analysis cell to contain coronavirus COVID pandemic WestBengal CoronaUpdatesInIndia COVIDindia MamataBanerjee Read More,2020-04-09 10:34:24,en,0,0,0,0,True,neutral,0.5
38,1247496294584569857,"['bengali', 'westbengal', 'kolkata', 'murshidabad', 'birbhum', 'bardhaman', 'howrah', 'purulia', 'nadia', 'hooghly', 'bankura', 'paschim']",['https://twitter.com/i/web/status/1247496294584569857'],"#Bengali #WestBengal #Kolkata #Murshidabad #Birbhum #Bardhaman #howrah #Purulia #Nadia #Hooghly #Bankura #Paschim #Purva @BJP4Bengal #BJP4Bengal @RSSorg

 #tmcFREEbengal

Aarogya Setu app to fight against COVID19. Download and share 
For Android : 
https://t.co/THvKjgiZWk",Bengali WestBengal Kolkata Murshidabad Birbhum Bardhaman howrah Purulia Nadia Hooghly Bankura Paschim Purva BJPBengal BJPBengal RSSorg tmcFREEbengal Aarogya Setu app to fight against COVID Download and share For Android,2020-04-07 12:07:48,en,0,0,0,0,True,weakly_negative,0.44865
39,1250315582064324611,"['bengali', 'westbengal', 'kolkata', 'murshidabad', 'birbhum', 'bardhaman', 'howrah', 'purulia', 'nadia', 'hooghly', 'bankura', 'paschim']",['https://twitter.com/i/web/status/1250315582064324611'],"#Bengali #WestBengal #Kolkata #Murshidabad #Birbhum #Bardhaman #howrah #Purulia #Nadia #Hooghly #Bankura #Paschim #Purva @BJP4Bengal #BJP4Bengal

 #tmcFREEbengal

Aarogya Setu app to fight against COVID19. Download and share 
For Android : 
https://t.co/THvKjgiZWk",Bengali WestBengal Kolkata Murshidabad Birbhum Bardhaman howrah Purulia Nadia Hooghly Bankura Paschim Purva BJPBengal BJPBengal tmcFREEbengal Aarogya Setu app to fight against COVID Download and share For Android,2020-04-15 06:50:39,en,0,0,0,0,True,weakly_negative,0.44865
40,1251898182948098049,"['bengali', 'westbengal', 'kolkata', 'murshidabad', 'birbhum', 'bardhaman', 'howrah', 'purulia', 'nadia', 'hooghly', 'bankura', 'paschim']",['https://twitter.com/i/web/status/1251898182948098049'],"#Bengali #WestBengal #Kolkata #Murshidabad #Birbhum #Bardhaman #howrah #Purulia #Nadia #Hooghly #Bankura #Paschim #Purva @BJP4Bengal #BJP4Bengal #SaveBengal

#SundayThoughts

Aarogya Setu app to fight against COVID19. Download and share 
For Android : 
https://t.co/THvKjgiZWk",Bengali WestBengal Kolkata Murshidabad Birbhum Bardhaman howrah Purulia Nadia Hooghly Bankura Paschim Purva BJPBengal BJPBengal SaveBengal SundayThoughts Aarogya Setu app to fight against COVID Download and share For Android,2020-04-19 15:39:20,en,0,0,0,0,True,weakly_negative,0.44865
41,1247433641686224896,"['covid', 'westbengal', 'mamtabanerjee']",[],"Why did West Bengal stop publishing data for #Covid_19? @drharshvardhan 
#WestBengal 
#MamtaBanerjee",Why did West Bengal stop publishing data for Covid drharshvardhan WestBengal MamtaBanerjee,2020-04-07 07:58:51,en,0,0,0,0,True,weakly_negative,0.352
42,1251429749391384578,"['coronavirus', 'bengal', 'corona']",['https://twitter.com/i/web/status/1251429749391384578'],"@TimesNow exposé,#coronavirus scam in #Bengal
*#Corona testing kits enough but not used 
*State decides which sample goes where
*Labs instructed to send test reprt to state govt
*Hospitals not the 1st one to recieve results 
*Bengal data cell filtering data,endangering pub health https://t.co/8KPrtgtBdL",TimesNow exposécoronavirus scam in Bengal Corona testing kits enough but not used State decides which sample goes where Labs instructed to send test reprt to state govt Hospitals not the st one to recieve results Bengal data cell filtering dataendangering pub health,2020-04-18 08:37:57,en,0,0,0,0,True,weakly_negative,0.33545
43,1247934881251749888,"['bengali', 'westbengal', 'kolkata', 'murshidabad', 'birbhum', 'bardhaman', 'howrah', 'purulia', 'nadia', 'hooghly', 'bankura', 'paschim']",['https://twitter.com/i/web/status/1247934881251749888'],"#Bengali #WestBengal #Kolkata #Murshidabad #Birbhum #Bardhaman #howrah #Purulia #Nadia #Hooghly #Bankura #Paschim #Purva @BJP4Bengal #BJP4Bengal

 #tmcFREEbengal

Aarogya Setu app to fight against COVID19. Download and share 
For Android : 
https://t.co/THvKjgiZWk",Bengali WestBengal Kolkata Murshidabad Birbhum Bardhaman howrah Purulia Nadia Hooghly Bankura Paschim Purva BJPBengal BJPBengal tmcFREEbengal Aarogya Setu app to fight against COVID Download and share For Android,2020-04-08 17:10:35,en,0,0,0,0,True,weakly_negative,0.44865
