,id_str,hashtags,urls,text,clean_text,created_at,lang,username,username_description,username_location,quote_count,reply_count,retweet_count,favorite_count,to_cache,sa_label,sa
220,1249803153886908418,"['epidemiology', 'covid']",['https://twitter.com/i/web/status/1249803153886908418'],"#Epidemiology twitter - I'm looking for some cool grassroot use of #COVID19 data in Canada. Initiatives like https://t.co/Kpm9uu6rTk and https://t.co/Avy73ihFre, or anything else the enfants terribles of math and public health are cooking up.",Epidemiology twitter Im looking for some cool grassroot use of COVID data in Canada Initiatives like and or anything else the enfants terribles of math and public health are cooking up,2020-04-13 20:54:26,en,Zacharie Routhier,"Reporter @iciontario • Adepte de tout, expert en rien • Je tweet les histoires d’ici et d’ailleurs • Racontez-moi les vôtres 📩","Sudbury, Ontario",0,0,0,0,True,,
221,1248343955886006281,['futurism'],"['http://twinybots.ch', 'https://futurism.com/firm-ai-predicts-next-covid19-spike']",Data firm says its AI predicts where next COVID-19 spike will be #Futurism via https://t.co/u14WxAYdRI https://t.co/AMKY5uZjWC,Data firm says its AI predicts where next COVID spike will be Futurism via,2020-04-09 20:16:06,en,Lucian Andrei,Coordinator #Innovation #Grants @Zitec. |#DigitalTransformation | #Cloud | #Innovation | #Financing | #Startups | #AI | #ML | #AR  and of course geekish stuff.,Bucharest,0,0,0,0,True,,
222,1246000514254270464,['global'],['https://twitter.com/i/web/status/1246000514254270464'],Let's try to encourage people from all around the world to take part in the #global coronavirus hackathon! We have 500 participants from 47 countries signed up including a 16 year old from Syria! Let's work together to solve what happens after the coronavirus #coronavirus,Lets try to encourage people from all around the world to take part in the global coronavirus hackathon We have participants from countries signed up including a year old from Syria Lets work together to solve what happens after the coronavirus coronavirus,2020-04-03 09:04:06,en,CommonVC,Helping founders build scalable #startups that solve our #Common challenges starting with #CircularEconomy/ Plastic/ Waste/ Carbon,London,0,0,0,0,True,strongly_positive,0.81245
223,1247138332758458373,"['global', 'semiconductor', 'sales', 'demand']",['https://twitter.com/i/web/status/1247138332758458373'],#global #semiconductor #sales fell 2.4% to $34.5 billion in February. #demand in the China market fell significantly and fell in the America’s and Other Asia/Pacific. Global sales were up 5.0% Y/Y. The full impact of the #coronavirus pandemic has yet to be captured in the data. https://t.co/gI5JZ9dgSW,global semiconductor sales fell to billion in February demand in the China market fell significantly and fell in the America s and Other AsiaPacific Global sales were up YY The full impact of the coronavirus pandemic has yet to be captured in the data,2020-04-06 12:25:23,en,Dr Thomas Kevin Swift,"Educator, investor & business economist; chief economist, American Chemistry Council and former NABE president. Views are my own. E: drthomaskswift@iCloud.com",Fredericksburg VA/Charlotte NC,0,0,1,1,True,,
224,1246414484282933248,"['epidemiology', 'ideology', 'data', 'coronavirus']",['https://twitter.com/i/web/status/1246414484282933248'],"#Epidemiology over any #ideology: we need to gather, follow #data back toward normalcy, in phases- #coronavirus #COVID19 #SERLAWKI - https://t.co/dU66BN3MXe",Epidemiology over any ideology we need to gather follow data back toward normalcy in phases coronavirus COVID SERLAWKI,2020-04-04 12:29:04,en,Dr. David L. Katz,"CEO, DietID; Founder, True Health Initiative. Seeking truth, and signs of intelligent life down here.  Sharing what seems worthy. #EarthAlert",Yale University,0,0,0,0,True,,
225,1244124544001929216,"['coronavirus', 'planning', 'susceptible', 'infectious', 'recovered', 'sir', 'epidemiology', 'modelling']",['https://twitter.com/i/web/status/1244124544001929216'],"#Coronavirus #Planning | #Susceptible – #Infectious – #Recovered (#SIR) #Epidemiology #Modelling is the most reliable method 

👉 #Discovery: - #Patient and #Contact #Testing, #Tracing and #Tracking data capture to detect early virus spread, monitor infec…https://t.co/FXAomWq3yP",Coronavirus Planning Susceptible Infectious Recovered SIR Epidemiology Modelling is the most reliable method Discovery Patient and Contact Testing Tracing and Tracking data capture to detect early virus spread monitor infec,2020-03-29 04:49:40,en,Nigel Tebbutt 奈杰尔,#Futurist #Foresight #Strategy #Architect @ #DigitalVillage | #Digital #FinTech #Retail #SMAC | #Social #Mobile #Analytics #Cloud | #DJ #Chill #DeepHouse #Jazz,"Bromsgrove, United Kingdom",0,0,0,0,True,,
226,1249734367842201601,"['air', 'business', 'data', 'global']","['https://translogistics.net/l/1ft', 'https://twitter.com/i/web/status/1249734367842201601']","Coronavirus live updates: US deaths decline again; ...

More: https://t.co/jDJgJAp18t

#Air #Business #Data #Global #Group #Help #Industry #Information #International #Latest #Management #Media #New #News #Press #Safety #Service #Social #System #Transportation #Work #World",Coronavirus live updates US deaths decline again More Air Business Data Global Group Help Industry Information International Latest Management Media New News Press Safety Service Social System Transportation Work World,2020-04-13 16:21:06,en,Translogistics Network,"Translogistics Network - Most Viewed Logistics Site On The Internet - providing support for freight forwarding, shipping, air and road cargo contractors",Unitied Kingdom,0,0,0,0,True,,
227,1242477531531554816,"['italy', 'epidemiology', 'covid']",['https://twitter.com/i/web/status/1242477531531554816'],"For those interested in the #Italy #epidemiology #COVID19 data, great infographics available in English. Latest update 23 March update: https://t.co/ZM53CbeGsf",For those interested in the Italy epidemiology COVID data great infographics available in English Latest update March update,2020-03-24 15:45:02,en,Dr. Cecília Tomori,Director of #GlobalPublicHealth & #CommunityHealth @JHUNursing | Expertise #breastfeeding #MCH #equity #SDOH #anthropology #PH 🤱🏾🤱🏽🤱| she/her tweets=own.,,0,1,2,4,True,,
228,1251533120236449792,"['global', 'recovered', 'coronavirus', 'positive']",['https://twitter.com/i/web/status/1251533120236449792'],"@CNN 🚨 Meanwhile, 🌐 #Global Data shows
Some #Recovered #CoronaVirus Test #Positive Again!  

📍 #MandatoryCVtestingNow 📍#WeNeedTesting 📍

This #Pandemic is Far from over --- 
📌 Expect another global surge in deaths.

https://t.co/7v4iOKpLhI",CNN Meanwhile Global Data shows Some Recovered CoronaVirus Test Positive Again MandatoryCVtestingNow WeNeedTesting This Pandemic is Far from over Expect another global surge in deaths,2020-04-18 15:28:42,en,#SelfCare #MentalWellness Stay-at-Home-Save-Lives.,"Thanks 0bama  FYI: 44▶️45. 
#Stonewall50 🌈 And Still I Rise
@SanDiegoLoyal ⚽ @Rainbow_Loyals
🚨 Real-time Corona STATS https://t.co/sBNRcB0JZA 
MAP 📍 https://t.co/nrLJXgD4u2","San Diego, California",0,0,0,0,True,,
229,1248881943887802373,"['mumbai', 'covid', 'positive']",['https://twitter.com/i/web/status/1248881943887802373'],#Mumbai ward wise data of #COVID-19 #positive cases. @mybmcWardGS now has 243 total positive cases continuing to remain the #ward with highest number of #coronavirus patients when compared to any other #ward. This also means it has almost 25% of d total cases from all over Mumbai https://t.co/z58uRLaCTA,Mumbai ward wise data of COVID positive cases mybmcWardGS now has total positive cases continuing to remain the ward with highest number of coronavirus patients when compared to any other ward This also means it has almost of d total cases from all over Mumbai,2020-04-11 07:53:53,en,Richa Pinto,Journalist @timesofindia. @alumnixaviers. Fellow @ICFJ. Reports on #urban governance & #climate issues. Always learning.Views expressed are personal,"Mumbai, India",0,0,4,7,True,,
230,1251531455215267840,"['global', 'recovered', 'coronavirus', 'positive']",['https://twitter.com/i/web/status/1251531455215267840'],"@Scavino45 @WhiteHouse 🚨 Meanwhile, 🌐 #Global Data shows
Some #Recovered #CoronaVirus Test #Positive Again!  

📍 #MandatoryCVtestingNow 📍#WeNeedTesting 📍

This #Pandemic is Far from over --- 
📌 Expect another global surge in deaths.

https://t.co/7v4iOKpLhI",Scavino WhiteHouse Meanwhile Global Data shows Some Recovered CoronaVirus Test Positive Again MandatoryCVtestingNow WeNeedTesting This Pandemic is Far from over Expect another global surge in deaths,2020-04-18 15:22:05,en,#SelfCare #MentalWellness Stay-at-Home-Save-Lives.,"Thanks 0bama  FYI: 44▶️45. 
#Stonewall50 🌈 And Still I Rise
@SanDiegoLoyal ⚽ @Rainbow_Loyals
🚨 Real-time Corona STATS https://t.co/sBNRcB0JZA 
MAP 📍 https://t.co/nrLJXgD4u2","San Diego, California",0,0,0,0,True,,
231,1251913052972175360,"['covid', 'positive', 'complete', 'surveillance']",['https://twitter.com/i/web/status/1251913052972175360'],"#Covid_19: 9 more test #positive as J&amp;K tally mounts to 350. 30966 people #complete #surveillance; 7895 people tested so far, 7545 test #negative, #Bandipora tops list of districts with 81 cases.

#StayHome 
#StayHomeStaySafe 
#JammuAndKashmir",Covid more test positive as JampK tally mounts to people complete surveillance people tested so far test negative Bandipora tops list of districts with cases StayHome StayHomeStaySafe JammuAndKashmir,2020-04-19 16:38:25,en,Lone Aamir(لون عامر),Photo Journalist based in #kashmir.,"Srinagar, Jammu And Kashmir",0,0,0,0,True,,
232,1249540716059074563,"['global', 'epidemic', 'stop', 'movement', 'giant', 'companies', 'sabotaging', 'environment']",['https://twitter.com/i/web/status/1249540716059074563'],"This #Global #Epidemic Managed To #Stop The #Movement of #Giant #Companies in #Sabotaging The #Environment With #One Finger, Which Many #governments and #world #Leaders #Failed.
#Coronavirus Will Not Stop There, But #Teaches #Humanity a #Lesson in #Economics and #Ethics as #Well https://t.co/kLdfrFP16y",This Global Epidemic Managed To Stop The Movement of Giant Companies in Sabotaging The Environment With One Finger Which Many governments and world Leaders Failed Coronavirus Will Not Stop There But Teaches Humanity a Lesson in Economics and Ethics as Well,2020-04-13 03:31:36,en,Karzan Hameed,"#Journalist of #Political and #Economic Affairs.
Believe in #Marxsim Theory in #Order to #Ensure a better #Life for #Humanity
My #Tweets do not #Like many",France,0,0,0,0,True,,
233,1248786542803501056,"['epidemiology', 'math']",['https://twitter.com/i/web/status/1248786542803501056'],Absolutely fascinating modeling study from the @cdcgov #epidemiology #math geeks over @losalamosnatlab using cell phone data usage combined with China CDC real-time #covid19 case reports to estimate R0. Their… https://t.co/VYUaCaMtyW,Absolutely fascinating modeling study from the cdcgov epidemiology math geeks over losalamosnatlab using cell phone data usage combined with China CDC realtime covid case reports to estimate R Their,2020-04-11 01:34:47,en,"Stephen Hunt, MD,PhD",Irreverent interventional oncologist; #father #scientist @PIGILab @Penn_IR @theii @radaidintl #immunotherapy #cancer #irad #augmentedreality,"Philadelphia, PA",0,0,0,0,True,,
234,1250536723295211522,"['covid', 'epidemiology', 'sarscov']",['https://twitter.com/i/web/status/1250536723295211522'],"New #COVID19 #epidemiology paper accepted @CellCellPress fm Oliver Pybus &amp; colleagues looks at how #SARSCoV2 was contained in populous #Guangdong, #China &amp; how #travel restrictions + surveillance measures could apply elsewhere https://t.co/hmG22WHaU3 @EvolveDotZoo @arambaut",New COVID epidemiology paper accepted CellCellPress fm Oliver Pybus amp colleagues looks at how SARSCoV was contained in populous Guangdong China amp how travel restrictions surveillance measures could apply elsewhere EvolveDotZoo arambaut,2020-04-15 21:29:23,en,Sri Baqri (Narasimhan),"Mom, Deputy Editor @CellCellPress,  sciencephile (Esp Microbes-Immunology-Metabolism-Aging), foodie, traveler & 🇮🇳. She Her Hers. Opinions my own.",Boston,0,1,7,8,True,,
235,1247608952067588097,"['gates', 'kissinger', 'gorbachev', 'soros', 'coronavirus', 'global']",['https://twitter.com/i/web/status/1247608952067588097'],"The USUAL SUSPECTS
—#Gates, #Kissinger, #Gorbachev, #Soros—
think #coronavirus is the Coronation of #Global Govt
ushering in #VaccineAgenda 
#surveillance, #biometric tracking,
activity based geospatial intel

#Plandemic #Globalism #GatesFoundation 
https://t.co/j9nwcJudxm",The USUAL SUSPECTS Gates Kissinger Gorbachev Soros think coronavirus is the Coronation of Global Govt ushering in VaccineAgenda surveillance biometric tracking activity based geospatial intel Plandemic Globalism GatesFoundation,2020-04-07 19:35:28,en,David Knight,"LIVE Mon-Fri 9am-noon EST/Real News w David Knight/VIDEO http://bit.ly/3dZOVtU / PODCASTS: iTunes, TuneIn, iHeart / EMAIL:DavidKnightShow@protonmail.com",TX,0,5,42,45,True,,
236,1251531396272676864,"['global', 'recovered', 'coronavirus', 'positive']",['https://twitter.com/i/web/status/1251531396272676864'],"@WhiteHouse @realDonaldTrump 🚨 Meanwhile, 🌐 #Global Data shows
Some #Recovered #CoronaVirus Test #Positive Again!  

📍 #MandatoryCVtestingNow 📍#WeNeedTesting 📍

This #Pandemic is Far from over --- 
📌 Expect another global surge in deaths.

https://t.co/7v4iOKpLhI",WhiteHouse realDonaldTrump Meanwhile Global Data shows Some Recovered CoronaVirus Test Positive Again MandatoryCVtestingNow WeNeedTesting This Pandemic is Far from over Expect another global surge in deaths,2020-04-18 15:21:51,en,#SelfCare #MentalWellness Stay-at-Home-Save-Lives.,"Thanks 0bama  FYI: 44▶️45. 
#Stonewall50 🌈 And Still I Rise
@SanDiegoLoyal ⚽ @Rainbow_Loyals
🚨 Real-time Corona STATS https://t.co/sBNRcB0JZA 
MAP 📍 https://t.co/nrLJXgD4u2","San Diego, California",0,0,0,0,True,,
237,1247015699869863941,"['covid', 'global', 'covidiot', 'coronavirus', 'covidturkey', 'corona', 'covidout', 'covidus']",['https://twitter.com/i/web/status/1247015699869863941'],"#COVID19 #Global  Daily Status Report #COVIDIOT  #coronavirus #Covid19turkey #Corona #Covid19Out 
and #COVID19US has a total of 336,435. data as of April 1 at 10 a.m  @covidperspectiv @V2019N @WHO https://t.co/TVEjM5jHW5",COVID Global Daily Status Report COVIDIOT coronavirus Covidturkey Corona CovidOut and COVIDUS has a total of data as of April at am covidperspectiv VN WHO,2020-04-06 04:18:05,en,wangdaya,COVID-19 Global Infection Data Updated Daily,,0,0,0,0,True,,
238,1251535677650399233,"['liberateamerica', 'global', 'recovered', 'coronavirus', 'positive']",['https://twitter.com/i/web/status/1251535677650399233'],"@NYGovCuomo 🚨 Yo #LiberateAmerica , 🌐 #Global Data shows
Some #Recovered #CoronaVirus Test #Positive Again!  

📍 #MandatoryCVtestingNow 📍#WeNeedTesting 📍

This #Pandemic is Far from over --- 
📌 Expect another global surge in deaths.

https://t.co/7v4iOKpLhI",NYGovCuomo Yo LiberateAmerica Global Data shows Some Recovered CoronaVirus Test Positive Again MandatoryCVtestingNow WeNeedTesting This Pandemic is Far from over Expect another global surge in deaths,2020-04-18 15:38:52,en,#SelfCare #MentalWellness Stay-at-Home-Save-Lives.,"Thanks 0bama  FYI: 44▶️45. 
#Stonewall50 🌈 And Still I Rise
@SanDiegoLoyal ⚽ @Rainbow_Loyals
🚨 Real-time Corona STATS https://t.co/sBNRcB0JZA 
MAP 📍 https://t.co/nrLJXgD4u2","San Diego, California",0,0,0,0,True,,
239,1240716072317325312,"['covid', 'coronavirus', 'data', 'epidemiology']",['https://www.facebook.com/david.l.katz.3/posts/10158157127768064'],#COVID19 risk in kids/young people?  #coronavirus #data #epidemiology- https://t.co/VUr90SoErP,COVID risk in kidsyoung people coronavirus data epidemiology,2020-03-19 19:05:37,en,Dr. David L. Katz,"CEO, DietID; Founder, True Health Initiative. Seeking truth, and signs of intelligent life down here.  Sharing what seems worthy. #EarthAlert",Yale University,0,0,0,0,True,,
240,1248176747113254912,['planning'],['https://twitter.com/i/web/status/1248176747113254912'],"Answers the following q's:

➡️What happens if I submitted a #planning application for a new build or extension before the outbreak?
➡️Can I file a planning application now?
➡️What happens if the date on my planning permission is about to expire? https://t.co/L3ntZPGcTG",Answers the following qs What happens if I submitted a planning application for a new build or extension before the outbreak Can I file a planning application now What happens if the date on my planning permission is about to expire,2020-04-09 09:11:41,en,Jack Woodfield,News Editor at @MyHomebuilding.,Bromsgrove,0,0,3,3,True,,
241,1248172569871540224,['coronavirushackathon'],['https://twitter.com/i/web/status/1248172569871540224'],Hey @globalcompactUK Thanks so much for tweeting about the #coronavirushackathon we appreciate the support! @HughFW @rustyrockets @rickygervais #hackathon #whathappensnext,Hey globalcompactUK Thanks so much for tweeting about the coronavirushackathon we appreciate the support HughFW rustyrockets rickygervais hackathon whathappensnext,2020-04-09 08:55:05,en,commonvc,Helping founders build scalable #startups that solve our #Common challenges starting with #CircularEconomy/ Plastic/ Waste/ Carbon,London,0,0,1,1,True,,
242,1244287752851664896,"['global', 'joblosses', 'coronavirus', 'pandemic']",['https://twitter.com/i/web/status/1244287752851664896'],"The scale of #global #joblosses caused by the #coronavirus #pandemic will become more apparent this week, as some of the world’s biggest #economies release #labor #market #data.
https://t.co/oNB5IEmnvY",The scale of global joblosses caused by the coronavirus pandemic will become more apparent this week as some of the world s biggest economies release labor market data,2020-03-29 15:38:12,en,Alejandra,"Sworn Translator, AI and  NLP applied to Financial Markets,  Researcher, Discourse Analysis Specialist, Computational Linguist",Argentina,0,0,0,0,True,,
243,1247884193041809408,['global'],['https://twitter.com/i/web/status/1247884193041809408'],"Day 5 of job of our Broadbean data and today we're comparing #global job posts from December 2019 until April 2020.  Click here for more 👇

https://t.co/1qPNqXXkOC

#COVID19Data #Recruitment #Analysis #GlobalMarket #JobStats #COVID19 #coronavirus  #COVIDData",Day of job of our Broadbean data and today were comparing global job posts from December until April Click here for more COVIDData Recruitment Analysis GlobalMarket JobStats COVID coronavirus COVIDData,2020-04-08 13:49:10,en,Broadbean EMEA,Broadbean Technology - the global leader in #jobposting distribution and #candidatesourcing technology.,"UK, US, AU, NL, FR, DE",0,0,0,0,True,,
